,Year,County,State,Deaths,Population,Crude Rate,% Gun Ownership,Poverty %,"Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18",# of Gun Laws,total_high_risk,total_dealer,total_ammo_regs,total_buyer,total_open_carry,total_background_checks,total_assault_large_mags,total_gun_trafficking,total_concealed_carry,total_syg,total_child_access_prev,total_preemption,total_immunity,total_domestic_violence,2013 Urbanization_Large Fringe Metro,2013 Urbanization_Medium Metro,2013 Urbanization_Micropolitan (Nonmetro),2013 Urbanization_NonCore (Nonmetro),2013 Urbanization_Small Metro,Education Year,Education Score
27696,2010,Washington County,TN,20,122979,16.2629392010018,0.43799999999999994,0.17800000000000002,0.228,0.29,0.253,0.22899999999999998,0.114,0.28800000000000003,0.275,0.324,24.0,4.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0,0,0,0,1,0,2.4829999999999997
27700,2010,Williamson County,TN,18,183182,9.826292976384142,0.43799999999999994,0.064,0.099,0.198,0.259,0.444,0.044000000000000004,0.135,0.23,0.59,24.0,4.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1,0,0,0,0,0,3.048
27701,2010,Wilson County,TN,10,113993,8.772468484906968,0.43799999999999994,0.1,0.191,0.33899999999999997,0.27399999999999997,0.196,0.08800000000000001,0.299,0.306,0.306,24.0,4.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1,0,0,0,0,0,2.4749999999999996
27702,2010,Anderson County,TX,12,58458,20.527558246946526,0.34600000000000003,0.209,0.35600000000000004,0.282,0.251,0.111,0.19899999999999998,0.36200000000000004,0.321,0.11699999999999999,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,1,0,0,0,2.117
27704,2010,Angelina County,TX,16,86771,18.439340332599603,0.34600000000000003,0.19,0.28800000000000003,0.293,0.272,0.147,0.18899999999999997,0.319,0.32899999999999996,0.163,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,1,0,0,0,2.278
27715,2010,Bell County,TX,58,310235,18.69550502038777,0.34600000000000003,0.132,0.153,0.27399999999999997,0.374,0.198,0.094,0.259,0.401,0.245,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,2.615
27716,2010,Bexar County,TX,157,1714773,9.155730816848644,0.34600000000000003,0.17,0.231,0.243,0.3,0.22699999999999998,0.162,0.252,0.31,0.276,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,0,0,2.525
27720,2010,Bowie County,TX,11,92565,11.883541295306001,0.34600000000000003,0.187,0.22699999999999998,0.318,0.293,0.161,0.11800000000000001,0.348,0.335,0.19899999999999998,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,1,0,2.386
27721,2010,Brazoria County,TX,26,313166,8.302306125186004,0.34600000000000003,0.121,0.205,0.272,0.327,0.196,0.12300000000000001,0.253,0.327,0.297,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.5140000000000002
27722,2010,Brazos County,TX,14,194851,7.184977239018532,0.34600000000000003,0.308,0.187,0.201,0.242,0.37,0.133,0.196,0.262,0.408,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,1,0,2.795
27732,2010,Cameron County,TX,16,406220,3.9387524001772443,0.34600000000000003,0.358,0.44799999999999995,0.201,0.218,0.134,0.32799999999999996,0.26,0.24,0.17300000000000001,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,2.04
27744,2010,Collin County,TX,46,782341,5.879788992268077,0.34600000000000003,0.077,0.08199999999999999,0.151,0.294,0.473,0.063,0.14800000000000002,0.271,0.517,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,0,0,3.158
27747,2010,Comal County,TX,12,108472,11.06276274061509,0.34600000000000003,0.11900000000000001,0.161,0.284,0.292,0.262,0.076,0.26,0.312,0.353,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.653
27758,2010,Dallas County,TX,284,2368139,11.992539289290029,0.34600000000000003,0.19,0.25,0.217,0.263,0.27,0.213,0.226,0.254,0.307,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,0,0,2.553
27762,2010,Denton County,TX,50,662614,7.545871351948494,0.34600000000000003,0.081,0.106,0.19899999999999998,0.32799999999999996,0.366,0.075,0.18100000000000002,0.299,0.445,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.952
27771,2010,Ellis County,TX,15,149610,10.026067776218166,0.34600000000000003,0.115,0.222,0.308,0.299,0.171,0.14300000000000002,0.28300000000000003,0.34299999999999997,0.231,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.419
27772,2010,El Paso County,TX,38,800647,4.746161541853026,0.34600000000000003,0.24600000000000002,0.342,0.225,0.266,0.166,0.225,0.239,0.309,0.228,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,2.254
27780,2010,Fort Bend County,TX,45,585375,7.687379884689302,0.34600000000000003,0.09,0.157,0.19399999999999998,0.28,0.369,0.098,0.177,0.263,0.461,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.8609999999999998
27785,2010,Galveston County,TX,29,291309,9.955064896724783,0.34600000000000003,0.13,0.191,0.264,0.318,0.22699999999999998,0.11800000000000001,0.255,0.327,0.3,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.581
27792,2010,Grayson County,TX,22,120877,18.20031933287557,0.34600000000000003,0.149,0.198,0.3,0.33,0.172,0.114,0.309,0.37200000000000005,0.205,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,1,0,2.476
27793,2010,Gregg County,TX,26,121730,21.358744763000082,0.34600000000000003,0.205,0.209,0.27699999999999997,0.319,0.195,0.162,0.287,0.344,0.20800000000000002,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,1,0,2.5
27795,2010,Guadalupe County,TX,17,131533,12.924513240023416,0.34600000000000003,0.114,0.21899999999999997,0.301,0.289,0.191,0.114,0.309,0.302,0.275,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.452
27802,2010,Harris County,TX,503,4092459,12.290898943642441,0.34600000000000003,0.187,0.254,0.21600000000000003,0.261,0.26899999999999996,0.191,0.23199999999999998,0.268,0.31,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,0,0,2.545
27806,2010,Hays County,TX,10,157107,6.365088761162775,0.34600000000000003,0.14400000000000002,0.153,0.22899999999999998,0.304,0.313,0.105,0.223,0.297,0.374,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.775
27808,2010,Henderson County,TX,16,78532,20.373860337187388,0.34600000000000003,0.193,0.265,0.32299999999999995,0.29100000000000004,0.121,0.165,0.337,0.316,0.182,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,1,0,0,0,2.268
27809,2010,Hidalgo County,TX,39,774769,5.033758449292628,0.34600000000000003,0.33399999999999996,0.495,0.20199999999999999,0.17300000000000001,0.129,0.355,0.23199999999999998,0.22899999999999998,0.184,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,1.9340000000000002
27824,2010,Jefferson County,TX,35,252273,13.873858875107521,0.34600000000000003,0.226,0.215,0.331,0.29,0.163,0.16,0.326,0.319,0.196,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,2.399
27827,2010,Johnson County,TX,29,150934,19.213696052579273,0.34600000000000003,0.128,0.22399999999999998,0.332,0.306,0.138,0.152,0.33799999999999997,0.327,0.183,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.358
27830,2010,Kaufman County,TX,15,103350,14.513788098693757,0.34600000000000003,0.11900000000000001,0.255,0.33799999999999997,0.284,0.12300000000000001,0.138,0.331,0.32299999999999995,0.207,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.275
27840,2010,Lamar County,TX,15,49793,30.124716325587936,0.34600000000000003,0.184,0.237,0.332,0.287,0.145,0.154,0.336,0.33299999999999996,0.17600000000000002,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,1,0,0,0,2.342
27847,2010,Liberty County,TX,10,75643,13.219993918802796,0.34600000000000003,0.188,0.304,0.36200000000000004,0.253,0.081,0.226,0.39299999999999996,0.28600000000000003,0.095,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.1109999999999998
27853,2010,Lubbock County,TX,27,278831,9.683284857135684,0.34600000000000003,0.20800000000000002,0.21600000000000003,0.253,0.287,0.244,0.142,0.263,0.305,0.29100000000000004,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,2.559
27856,2010,McLennan County,TX,23,234906,9.791150502754293,0.34600000000000003,0.213,0.23399999999999999,0.27899999999999997,0.29600000000000004,0.191,0.157,0.276,0.331,0.237,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,2.444
27866,2010,Midland County,TX,11,136872,8.036705827342335,0.34600000000000003,0.14400000000000002,0.20800000000000002,0.22899999999999998,0.314,0.248,0.162,0.259,0.306,0.27399999999999997,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,1,0,2.5999999999999996
27871,2010,Montgomery County,TX,46,455746,10.09334146651863,0.34600000000000003,0.115,0.184,0.27399999999999997,0.289,0.253,0.126,0.223,0.304,0.34700000000000003,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.6109999999999998
27875,2010,Nacogdoches County,TX,10,64524,15.498109230673856,0.34600000000000003,0.255,0.263,0.273,0.23600000000000002,0.228,0.16699999999999998,0.292,0.29600000000000004,0.245,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,1,0,0,0,2.4290000000000003
27879,2010,Nueces County,TX,39,340223,11.463069810095144,0.34600000000000003,0.2,0.256,0.25,0.306,0.188,0.17600000000000002,0.289,0.32,0.215,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,2.426
27885,2010,Parker County,TX,10,116927,8.55234462527902,0.34600000000000003,0.12,0.195,0.304,0.315,0.18600000000000003,0.109,0.28800000000000003,0.335,0.268,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.492
27888,2010,Polk County,TX,10,45413,22.020126395525512,0.34600000000000003,0.196,0.3,0.365,0.231,0.10400000000000001,0.198,0.36700000000000005,0.295,0.14,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,1,0,0,2.1390000000000002
27889,2010,Potter County,TX,17,121073,14.04111569053381,0.34600000000000003,0.245,0.289,0.293,0.28300000000000003,0.135,0.226,0.316,0.31,0.14800000000000002,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,2.2640000000000002
27892,2010,Randall County,TX,13,120725,10.768275005177056,0.34600000000000003,0.087,0.105,0.23399999999999999,0.37200000000000005,0.289,0.081,0.21899999999999997,0.379,0.32,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,2.8449999999999998
27902,2010,Rusk County,TX,10,53330,18.751171948246764,0.34600000000000003,0.153,0.259,0.33,0.28300000000000003,0.128,0.19899999999999998,0.315,0.341,0.145,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,1,0,2.2800000000000002
27906,2010,San Patricio County,TX,10,64804,15.431146225541635,0.34600000000000003,0.21100000000000002,0.28600000000000003,0.298,0.28600000000000003,0.13,0.205,0.327,0.319,0.149,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,2.2600000000000002
27913,2010,Smith County,TX,28,209714,13.351516827679601,0.34600000000000003,0.15,0.198,0.248,0.32799999999999996,0.225,0.14800000000000002,0.242,0.35200000000000004,0.258,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,1,0,2.578
27915,2010,Starr County,TX,11,60968,18.042251673008792,0.34600000000000003,0.392,0.653,0.16899999999999998,0.109,0.069,0.485,0.25,0.162,0.10300000000000001,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,1,0,0,0,1.594
27921,2010,Tarrant County,TX,191,1809034,10.558121074562445,0.34600000000000003,0.14400000000000002,0.187,0.235,0.312,0.266,0.14400000000000002,0.24,0.302,0.315,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,0,0,2.657
27922,2010,Taylor County,TX,13,131506,9.885480510394963,0.34600000000000003,0.179,0.188,0.284,0.303,0.225,0.11599999999999999,0.301,0.337,0.245,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,1,0,2.565
27926,2010,Titus County,TX,10,32334,30.927197377373663,0.34600000000000003,0.207,0.345,0.294,0.22899999999999998,0.132,0.242,0.327,0.272,0.159,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,1,0,0,0,2.1479999999999997
27927,2010,Tom Green County,TX,11,110224,9.97967774713311,0.34600000000000003,0.192,0.23800000000000002,0.28600000000000003,0.282,0.195,0.14300000000000002,0.305,0.31,0.242,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,1,0,2.436
27928,2010,Travis County,TX,90,1024266,8.786779996602444,0.34600000000000003,0.188,0.153,0.17300000000000001,0.267,0.406,0.109,0.168,0.237,0.486,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,0,0,2.9240000000000004
27935,2010,Van Zandt County,TX,15,52579,28.5284999714715,0.34600000000000003,0.168,0.28,0.344,0.261,0.11599999999999999,0.165,0.33299999999999996,0.332,0.171,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,1,0,0,2.215
27936,2010,Victoria County,TX,14,86793,16.130333091378336,0.34600000000000003,0.182,0.23800000000000002,0.29100000000000004,0.309,0.162,0.168,0.304,0.327,0.201,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,1,0,2.395
27938,2010,Waller County,TX,14,43205,32.40365698414536,0.34600000000000003,0.204,0.261,0.314,0.257,0.168,0.192,0.324,0.28600000000000003,0.19899999999999998,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.3320000000000003
27941,2010,Webb County,TX,14,250304,5.593198670416774,0.34600000000000003,0.315,0.47,0.179,0.21100000000000002,0.139,0.327,0.264,0.225,0.184,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,1,0,0,0,0,2.017
27944,2010,Wichita County,TX,20,131500,15.209125475285171,0.34600000000000003,0.171,0.201,0.298,0.301,0.2,0.135,0.316,0.318,0.23,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,0,0,0,1,0,2.5
27947,2010,Williamson County,TX,31,422679,7.3341708483269805,0.34600000000000003,0.079,0.11199999999999999,0.222,0.33,0.336,0.068,0.204,0.317,0.41100000000000003,20.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,1,0,0,0,0,0,2.89
27961,2010,Davis County,UT,25,306479,8.157165743819316,0.41600000000000004,0.08,0.078,0.233,0.401,0.28800000000000003,0.045,0.209,0.371,0.375,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.899
27966,2010,Iron County,UT,10,46163,21.66237029655785,0.41600000000000004,0.209,0.114,0.24100000000000002,0.408,0.23800000000000002,0.07200000000000001,0.252,0.385,0.29100000000000004,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,2.7720000000000002
27973,2010,Salt Lake County,UT,124,1029655,12.04286872787487,0.41600000000000004,0.13699999999999998,0.132,0.24,0.354,0.27399999999999997,0.096,0.228,0.332,0.345,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,2.7699999999999996
27980,2010,Utah County,UT,32,516564,6.194779349703038,0.41600000000000004,0.147,0.091,0.192,0.40299999999999997,0.315,0.057999999999999996,0.163,0.37799999999999995,0.401,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.944
27982,2010,Washington County,UT,22,138115,15.928755022988089,0.41600000000000004,0.147,0.124,0.267,0.39899999999999997,0.21,0.075,0.233,0.415,0.27699999999999997,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,2.695
27984,2010,Weber County,UT,30,231236,12.973758411320038,0.41600000000000004,0.13699999999999998,0.15,0.276,0.375,0.19899999999999998,0.09699999999999999,0.294,0.371,0.23800000000000002,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.6229999999999998
27988,2010,Chittenden County,VT,12,156545,7.66552748411,0.484,0.11800000000000001,0.094,0.235,0.259,0.41200000000000003,0.059000000000000004,0.192,0.242,0.507,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,2.989
28008,2010,Bedford County,VA,15,68676,21.841691420583608,0.363,0.098,0.19899999999999998,0.32799999999999996,0.264,0.209,0.102,0.313,0.29600000000000004,0.289,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.4829999999999997
28012,2010,Buchanan County,VA,11,24098,45.64694165490912,0.363,0.248,0.47100000000000003,0.275,0.174,0.08,0.297,0.361,0.23600000000000002,0.106,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1.8630000000000002
28014,2010,Campbell County,VA,10,54842,18.23420006564312,0.363,0.14300000000000002,0.266,0.33399999999999996,0.255,0.146,0.14,0.315,0.319,0.225,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.283
28019,2010,Chesterfield County,VA,29,316236,9.17036643519397,0.363,0.069,0.11900000000000001,0.248,0.307,0.326,0.079,0.23399999999999999,0.28800000000000003,0.39899999999999997,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.84
28027,2010,Fairfax County,VA,51,1081726,4.714687453199794,0.363,0.059000000000000004,0.09300000000000001,0.139,0.221,0.5479999999999999,0.079,0.128,0.182,0.611,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,3.226
28028,2010,Fauquier County,VA,15,65203,23.005076453537413,0.363,0.075,0.155,0.27899999999999997,0.295,0.271,0.078,0.268,0.29600000000000004,0.359,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.682
28041,2010,Henrico County,VA,27,306935,8.796650756674866,0.363,0.098,0.134,0.237,0.28,0.349,0.085,0.217,0.268,0.429,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.844
28042,2010,Henry County,VA,17,54151,31.393695407287026,0.363,0.177,0.35100000000000003,0.327,0.228,0.094,0.212,0.34299999999999997,0.318,0.128,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2.065
28071,2010,Prince William County,VA,26,402002,6.467629514281024,0.363,0.061,0.11199999999999999,0.249,0.324,0.315,0.115,0.207,0.27699999999999997,0.401,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.8419999999999996
28075,2010,Roanoke County,VA,12,92376,12.990387113535983,0.363,0.07,0.142,0.278,0.297,0.282,0.078,0.255,0.319,0.348,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.7169999999999996
28083,2010,Spotsylvania County,VA,19,122397,15.523256288961331,0.363,0.079,0.162,0.316,0.294,0.228,0.098,0.29600000000000004,0.29100000000000004,0.315,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.588
28087,2010,Tazewell County,VA,10,45078,22.183770353609297,0.363,0.185,0.325,0.325,0.24,0.11,0.188,0.363,0.29600000000000004,0.153,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2.1350000000000002
28099,2010,Chesapeake city,VA,23,222209,10.350615861643767,0.363,0.08,0.149,0.278,0.327,0.247,0.078,0.25,0.34700000000000003,0.325,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.6740000000000004
28110,2010,Hampton city,VA,22,137436,16.007450740708403,0.363,0.131,0.145,0.28,0.35700000000000004,0.218,0.08800000000000001,0.282,0.36200000000000004,0.268,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.648
28118,2010,Newport News city,VA,28,180719,15.493666963628616,0.363,0.151,0.155,0.301,0.345,0.19899999999999998,0.099,0.28600000000000003,0.36,0.255,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.5879999999999996
28119,2010,Norfolk city,VA,43,242803,17.709830603410996,0.363,0.19,0.21600000000000003,0.29600000000000004,0.292,0.196,0.12300000000000001,0.256,0.341,0.28,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.468
28121,2010,Petersburg city,VA,15,32420,46.267735965453426,0.363,0.252,0.314,0.303,0.235,0.14800000000000002,0.19,0.34299999999999997,0.28600000000000003,0.18,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.217
28123,2010,Portsmouth city,VA,19,95535,19.887999162610562,0.363,0.183,0.248,0.294,0.32,0.138,0.125,0.298,0.365,0.213,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.348
28125,2010,Richmond city,VA,41,204214,20.076978072022488,0.363,0.253,0.248,0.23600000000000002,0.221,0.295,0.15,0.223,0.242,0.385,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.5629999999999997
28126,2010,Roanoke city,VA,11,97032,11.33646632038915,0.363,0.22399999999999998,0.24,0.304,0.26899999999999996,0.187,0.145,0.327,0.29,0.23800000000000002,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.4029999999999996
28129,2010,Suffolk city,VA,12,84585,14.186912573151268,0.363,0.11900000000000001,0.23199999999999998,0.29600000000000004,0.299,0.17300000000000001,0.11199999999999999,0.281,0.326,0.281,13.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.4130000000000003
